Timestamp,Age,Gender,City,Position ,Total years of experience,Years of experience in Germany,Seniority level,Your main technology / programming language,Other technologies/programming languages you use often,Yearly brutto salary (without bonus and stocks) in EUR,Yearly bonus + stocks in EUR,Annual brutto salary (without bonus and stocks) one year ago. Only answer if staying in the same country,Annual bonus+stocks one year ago. Only answer if staying in same country,Number of vacation days,Employment status,Сontract duration,Main language at work,Company size,Company type,Have you lost your job due to the coronavirus outbreak?,"Have you been forced to have a shorter working week (Kurzarbeit)? If yes, how many hours per week","Have you received additional monetary support from your employer due to Work From Home? If yes, how much in 2020 in EUR"
2020-11-24 18:59:38,24,Male,munich,Software Development,3.0,2.0,Other,,"Python, C/C++, Javascript / Typescript, Java / Scala, SQL, Kubernetes",77600.0,43500.0,72000.0,18800.0,30.0,Full-time employee,Unlimited contract,English,1000,Product,no,40.0,1000.0
2020-11-24 19:07:37,35,Male,hamburg,Software Development,13.0,3.0,Lead,,"Python, Ruby, Java / Scala, Google Cloud, Kubernetes, Docker",95000.0,15000.0,90000.0,0.0,25.0,Full-time employee,Unlimited contract,English,51-100,Startup,no,0.0,0.0
2020-11-24 19:07:57,31,Male,dusseldorf,Software Development,7.0,3.0,Senior,,"Python, C/C++, Javascript / Typescript, SQL",50400.0,50400.0,50000.0,50000.0,27.0,Full-time employee,Unlimited contract,English,1000,Product,no,,
2020-11-24 19:09:32,25,Male,berlin,Software Development,5.0,0.0,Other,,"Python, Kotlin, Java / Scala, SQL, AWS, Google Cloud, Kubernetes, Docker",80000.0,0.0,,0.0,30.0,Full-time employee,Unlimited contract,English,1000,Startup,no,,
2020-11-24 19:12:16,30,Male,moscow,Software Development,2.0,,Other,,"Python, SQL, Docker",13000.0,0.0,,0.0,28.0,Full-time employee,Unlimited contract,Russian,51-100,Startup,no,,
2020-11-24 19:14:03,37,Male,zurich,Management & Leadership,20.0,,Other,,,130000.0,20000.0,125000.0,10000.0,25.0,Full-time employee,Unlimited contract,English,1000,Consulting,no,,300.0
2020-11-24 19:15:02,30,Male,moscow,Software Development,5.0,0.0,Other,,C/C++,14712.0,0.0,14712.0,0.0,30.0,Full-time employee,Unlimited contract,Russian,101-1000,Product,no,40.0,0.0
2020-11-24 19:15:49,33,Male,berlin,Management & Leadership,5.0,5.0,Senior,,Python,70000.0,800.0,65000.0,67000.0,30.0,Full-time employee,,German,101-1000,Product,no,,
2020-11-24 19:19:30,35,Male,berlin,Operations & Support,11.0,10.0,Senior,,"Python, Javascript / Typescript, .NET, Java / Scala, Kubernetes, Docker",74400.0,0.0,,0.0,30.0,Full-time employee,Unlimited contract,English,101-1000,Product,no,32.0,
2020-11-24 19:24:50,37,Male,hamburg,Software Development,15.0,5.0,Senior,,"Python, Javascript / Typescript, Java / Scala, Go, AWS, Kubernetes, Docker",70000.0,0.0,60000.0,0.0,25.0,Full-time employee,Temporary contract,English,11-50,Startup,no,,
2020-11-24 19:30:15,36,Male,hamburg,Software Development,10.0,5.0,Senior,,"Python, Go, AWS, Docker",82000.0,0.0,78000.0,0.0,30.0,Full-time employee,Unlimited contract,German,51-100,Product,no,,500.0
2020-11-24 19:31:46,32,Female,cologne,Data & AI,4.0,4.0,Senior,,,85000.0,88000.0,76000.0,78000.0,30.0,Full-time employee,Unlimited contract,English,1000,Consumer Goods,no,,
2020-11-24 19:40:48,38,Male,berlin,Operations & Support,5.0,3.0,Lead,,"Python, C/C++, AWS, Kubernetes, Docker",80000.0,0.0,70000.0,3500.0,30.0,Full-time employee,Unlimited contract,English,101-1000,Startup,no,32.0,0.0
2020-11-24 19:41:27,23,Male,berlin,Software Development,4.0,1.0,Other,,"Javascript / Typescript, SQL, AWS, Docker",70500.0,0.0,58000.0,0.0,30.0,Full-time employee,Unlimited contract,English,1000,Product,no,,
2020-11-24 19:42:42,39,Male,stuttgart,Software Development,11.0,3.0,Lead,,"PHP, SQL, Kubernetes, Docker",75000.0,0.0,75000.0,0.0,30.0,Full-time employee,Unlimited contract,English,101-1000,Product,no,,
2020-11-24 19:47:34,27,Female,berlin,Data & AI,3.0,3.0,Other,,"Python, SQL, Google Cloud, Kubernetes, Docker",58000.0,1000.0,55000.0,0.0,24.0,Full-time employee,Unlimited contract,English,51-100,Product,no,,
2020-11-24 19:57:46,35,Female,berlin,Other Roles,15.0,1.0,Other,,,53000.0,65000.0,,0.0,0.0,Full-time employee,Unlimited contract,English,1000,Product,no,,180.0
2020-11-24 20:00:02,40,Male,berlin,Software Development,10.0,3.0,Other,,"Python, R, Go",89000.0,10000.0,,0.0,30.0,Full-time employee,Unlimited contract,English,101-1000,,no,,
2020-11-24 20:01:18,35,Male,helsinki,Software Development,11.0,2.5,Senior,,"SQL, AWS, Docker",66000.0,2000.0,53000.0,56000.0,28.0,Full-time employee,Unlimited contract,English,101-1000,Product,no,37.5,500.0
2020-11-24 20:02:15,29,Male,berlin,Software Development,10.0,1.0,Senior,,Go,80000.0,0.0,,0.0,30.0,Full-time employee,Unlimited contract,English,101-1000,Product,no,,
2020-11-24 20:02:34,30,Male,munich,Software Development,8.0,2.0,Lead,,Swift,75000.0,86000.0,60000.0,65000.0,24.0,Full-time employee,Unlimited contract,English,11-50,Startup,no,0.0,0.0
2020-11-24 20:04:24,24,Male,frankfurt,Software Development,3.0,0.0,Other,,"Javascript / Typescript, Docker",44000.0,3000.0,44000.0,0.0,26.0,Full-time employee,Unlimited contract,English,51-100,Product,no,0.0,0.0
2020-11-24 20:04:37,28,Male,wurzburg,Software Development,8.0,0.0,Senior,,"Kotlin, Javascript / Typescript",75000.0,0.0,,0.0,28.0,Full-time employee,Unlimited contract,English,101-1000,Product,no,,
2020-11-24 20:14:50,28,Male,berlin,Software Development,9.0,2.0,Senior,,"SQL, AWS, Docker",60000.0,1000.0,45000.0,45000.0,25.0,Full-time employee,Unlimited contract,English,11-50,Product,no,0.0,0.0
2020-11-24 20:15:27,37,Female,berlin,Other Roles,2.0,1.0,Other,,,70000.0,0.0,,0.0,0.0,Full-time employee,Temporary contract,English,1-10,Startup,no,,
2020-11-24 20:18:31,37,Male,berlin,Software Development,8.0,5.0,Senior,,"Python, Javascript / Typescript, SQL, Go, AWS, Google Cloud, Kubernetes, Docker",76900.0,77400.0,70000.0,74800.0,26.0,Full-time employee,Unlimited contract,English,101-1000,Product,no,,
2020-11-24 20:23:25,33,Male,berlin,Management & Leadership,10.0,2.0,Lead,,"Kotlin, Java / Scala, SQL, AWS, Kubernetes, Docker",85000.0,0.0,70000.0,0.0,26.0,Full-time employee,Unlimited contract,English,1000,Startup,no,,
2020-11-24 20:23:56,30,Male,kyiv,Software Development,8.0,0.0,Other,web,"PHP, Javascript / Typescript, SQL, Docker",27000.0,0.0,27000.0,0.0,21.0,Full-time employee,Temporary contract,Russian,51-100,Product,no,40.0,0.0
2020-11-24 20:25:32,30,Male,munich,Software Development,4.0,1.0,Other,,"PHP, SQL",55000.0,0.0,,0.0,27.0,Full-time employee,Unlimited contract,English,1000,Product,no,,
2020-11-24 20:26:19,31,Male,berlin,Software Development,4.0,2.0,Lead,,"Kotlin, SQL, AWS, Kubernetes, Docker",95000.0,0.0,89000.0,0.0,28.0,Full-time employee,Unlimited contract,English,1000,Startup,no,0.0,0.0
2020-11-24 20:26:58,28,Female,berlin,Software Development,3.0,3.0,Other,,"PHP, Javascript / Typescript",60000.0,0.0,55000.0,0.0,28.0,Full-time employee,Unlimited contract,English,101-1000,Startup,no,,
2020-11-24 20:28:38,31,Female,munich,Software Development,2.0,2.0,Other,,SQL,58000.0,3000.0,26000.0,1500.0,28.0,Full-time employee,Unlimited contract,German,1000,Product,no,0.0,
2020-11-24 20:28:49,34,Male,berlin,Software Development,9.0,2.0,Senior,,"Kotlin, Java / Scala",72000.0,12.0,65000.0,0.0,27.0,Full-time employee,Unlimited contract,English,1000,Product,no,,600.0
2020-11-24 20:29:04,24,Male,berlin,Software Development,4.0,3.0,Other,,"SQL, Kubernetes, Docker",46000.0,0.0,42000.0,0.0,28.0,Full-time employee,Unlimited contract,English,51-100,Startup,no,0.0,
2020-11-24 20:29:50,39,Male,berlin,Operations & Support,15.0,3.0,Senior,,"Python, Ruby, Java / Scala, Go, Rust, AWS, Kubernetes, Docker, Terraform, helm, packer",70000.0,0.0,70000.0,0.0,21.0,Full-time employee,Unlimited contract,English,101-1000,Product,no,0.0,
2020-11-24 20:30:14,42,Male,the hague,Software Development,20.0,6.0,Senior,,"Python, Javascript / Typescript, SQL, AWS, Docker",75000.0,0.0,75000.0,0.0,25.0,Full-time employee,Unlimited contract,English,101-1000,Product,no,40.0,300.0
2020-11-24 20:37:40,26,Male,london,Software Development,8.0,0.0,Senior,,"Javascript / Typescript, Google Cloud, Kubernetes, Docker",105000.0,60000.0,85000.0,60000.0,30.0,Full-time employee,Unlimited contract,English,1000,Startup,no,,
2020-11-24 20:38:22,31,Female,frankfurt,Software Development,2.0,2.0,Junior,,,50000.0,0.0,,0.0,28.0,Full-time employee,Unlimited contract,English,1000,Consulting,no,,
2020-11-24 20:39:33,32,Female,berlin,Software Development,7.0,3.0,Senior,,"Python, Ruby",63000.0,0.0,55000.0,0.0,26.0,Full-time employee,Unlimited contract,English,1000,Product,no,,1100.0
2020-11-24 20:41:20,30,Female,berlin,Operations & Support,4.0,1.0,Other,,Javascript / Typescript,52000.0,0.0,,0.0,20.0,Full-time employee,Unlimited contract,English,51-100,Startup,no,,
2020-11-24 20:41:21,23,Male,berlin,Software Development,3.0,0.0,Lead,,Swift,65000.0,65000.0,,0.0,25.0,Full-time employee,Unlimited contract,English,51-100,Startup,no,,
2020-11-24 20:43:22,27,Female,berlin,Software Development,3.0,1.0,Other,,,60000.0,0.0,,0.0,24.0,Full-time employee,Unlimited contract,English,11-50,,no,32.0,
2020-11-24 21:04:58,27,Male,amsterdam,Data & AI,4.0,1.0,Other,,"Python, R, SQL, SAP / ABAP, AWS, Kubernetes, Docker",62000.0,62000.0,40000.0,40000.0,25.0,Full-time employee,Unlimited contract,English,1000,Product,no,,
2020-11-24 21:05:56,27,Male,berlin,Management & Leadership,5.0,3.5,Lead,,"Python, Javascript / Typescript, SQL, AWS, Docker, React, Tailwindcss",90000.0,1000.0,75000.0,1000.0,0.0,Full-time employee,Unlimited contract,English,11-50,Startup,no,36.0,0.0
2020-11-24 21:07:50,29,Male,berlin,Software Development,8.0,4.0,Senior,,,69000.0,74000.0,,0.0,30.0,Full-time employee,Unlimited contract,English,1000,Product,no,30.0,
2020-11-24 21:10:08,32,Male,munich,Software Development,10.0,6.0,Senior,,"Javascript / Typescript, Go",88000.0,120000.0,86000.0,115000.0,30.0,Full-time employee,Unlimited contract,English,1000,Product,no,,
2020-11-24 21:14:25,31,Male,berlin,Operations & Support,11.0,4.0,Senior,terraform,"PHP, SQL, AWS, Docker",81000.0,0.0,75000.0,0.0,28.0,Full-time employee,Unlimited contract,English,101-1000,Startup,no,30.0,0.0
2020-11-24 21:16:30,29,Male,krakow,Software Development,2.0,,Other,,"Javascript / Typescript, Angular",18700.0,19200.0,16000.0,16300.0,22.0,Full-time employee,Unlimited contract,Polish,1000,Product,no,0.0,0.0
2020-11-24 21:21:56,26,Male,berlin,Other Roles,7.0,2.0,Other,,"Python, Javascript / Typescript, Google Cloud",60000.0,5000.0,,48000.0,27.0,Full-time employee,Unlimited contract,English,101-1000,Startup,no,0.0,0.0
2020-11-24 21:28:26,29,Male,berlin,Software Development,5.0,,Other,,"Javascript / Typescript, SQL, Docker",56000.0,0.0,,0.0,30.0,Full-time employee,Unlimited contract,English,11-50,Product,no,,500.0
2020-11-24 21:34:09,30,Male,hamburg,Software Development,7.0,1.0,Senior,,Javascript / Typescript,55000.0,0.0,,0.0,28.0,Full-time employee,Unlimited contract,English,101-1000,Product,no,20.0,
2020-11-24 21:34:10,38,Male,berlin,Software Development,10.0,4.0,Senior,,"Swift, Objective-C",70000.0,0.0,70000.0,5000.0,24.0,Full-time employee,Unlimited contract,English,1000,Product,yes,0.0,0.0
2020-11-24 21:36:24,32,Male,berlin,Management & Leadership,10.0,4.0,Other,,"Python, C/C++",200000.0,200000.0,,0.0,28.0,Full-time employee,Unlimited contract,English,101-1000,Product,yes,,
2020-11-24 21:37:44,25,Male,berlin,Software Development,6.0,2.0,Other,apache,"Python, Java / Scala",100000.0,20000.0,73000.0,0.0,30.0,Full-time employee,Unlimited contract,English,1000,Product,no,0.0,400.0
2020-11-24 21:38:24,24,Male,berlin,Software Development,3.0,0.0,Junior,,"Javascript / Typescript, .NET, Kubernetes, Docker",48000.0,0.0,,0.0,28.0,Full-time employee,Temporary contract,English,1000,Game Company,no,,
2020-11-24 21:39:12,24,Male,tallinn,Software Development,3.0,0.0,Junior,,"Python, SQL",30000.0,0.0,28800.0,0.0,28.0,Full-time employee,Unlimited contract,English,11-50,Product,no,,
2020-11-24 21:45:48,27,Male,prague,Software Development,3.0,0.0,Other,,"Javascript / Typescript, Java / Scala, SQL",21120.0,3520.0,16560.0,2760.0,21.0,Full-time employee,Temporary contract,Czech,11-50,Product,no,,
2020-11-24 21:47:25,34,Female,berlin,Operations & Support,6.0,2.0,Senior,,"Ruby, Java / Scala, AWS, Kubernetes, Docker",67500.0,0.0,61400.0,0.0,30.0,Full-time employee,Unlimited contract,English,1000,Product,no,,
2020-11-24 21:47:33,30,Male,utrecht,Data & AI,2.0,0.0,Other,,Google Cloud,48000.0,10000.0,41000.0,6000.0,25.0,Full-time employee,Temporary contract,English,1000,Product,no,,
2020-11-24 21:52:03,27,Female,munich,Software Development,2.0,2.0,Other,,Javascript / Typescript,64000.0,0.0,50000.0,0.0,28.0,Full-time employee,Unlimited contract,English,101-1000,Startup,no,,
2020-11-24 22:08:31,42,Female,munich,Operations & Support,12.0,12.0,Other,,,47500.0,47500.0,39000.0,39000.0,28.0,Part-time employee,Unlimited contract,German,51-100,Product,no,10.0,0.0
2020-11-24 22:10:34,40,Female,berlin,Software Development,8.0,8.0,Senior,,"PHP, Javascript / Typescript, .NET, SQL, Azure, Kubernetes, Docker, React, Angular2+",57000.0,1500.0,54000.0,100.0,26.0,Full-time employee,Unlimited contract,German,51-100,Product,no,,
2020-11-24 22:17:23,23,Male,stockholm,Software Development,5.0,1.5,Senior,,Javascript / Typescript,45600.0,45600.0,,0.0,30.0,Full-time employee,Unlimited contract,English,1-10,Consulting,no,,
2020-11-24 22:22:57,33,Male,berlin,Software Development,,10.0,Senior,,"Java / Scala, Google Cloud, Kubernetes, Docker",90000.0,9000.0,78000.0,0.0,25.0,Full-time employee,Unlimited contract,English,1000,Product,no,8.0,180.0
2020-11-24 22:28:07,30,Male,moscow,Software Development,2.0,0.0,Junior,,,50000.0,55000.0,18000.0,18000.0,30.0,Self-employed (freelancer),Unlimited contract,English,101-1000,Product,no,,
2020-11-24 22:34:48,40,Male,braunschweig,Other Roles,11.0,11.0,Senior,sap,SAP / ABAP,75000.0,5000.0,72000.0,4800.0,30.0,Full-time employee,Unlimited contract,German,1000,Financial,no,,
2020-11-24 22:41:24,38,Male,dresden,Software Development,10.0,10.0,Lead,,"PHP, SQL, Go, AWS, Docker",62000.0,0.0,,0.0,30.0,Full-time employee,Unlimited contract,German,51-100,Product,no,,
2020-11-24 22:46:49,28,Male,kyiv,Software Development,5.0,0.0,Senior,,"Swift, Google Cloud",45000.0,0.0,30000.0,0.0,20.0,Full-time employee,Unlimited contract,English,11-50,Product,no,,
2020-11-24 22:52:26,38,Male,berlin,Software Development,16.0,2.0,Senior,,"PHP, SQL, SAP / ABAP, Delphi",83000.0,11000.0,80000.0,80000.0,27.0,Full-time employee,Unlimited contract,English,1000,Startup,no,0.0,700.0
2020-11-24 23:09:13,32,Male,hamburg,Software Development,12.0,7.0,Senior,,"Kotlin, PHP, Javascript / Typescript, Java / Scala",66300.0,1000.0,65000.0,1000.0,28.0,Full-time employee,Unlimited contract,German,101-1000,Product,no,,2000.0
2020-11-24 23:20:02,33,Female,berlin,Software Development,6.0,3.0,Other,,"SQL, AWS, Kubernetes, Docker",65000.0,0.0,54000.0,0.0,28.0,Full-time employee,Unlimited contract,English,1000,Startup,no,30.0,500.0
2020-11-24 23:38:34,34,Male,berlin,Software Development,13.0,4.0,Lead,,"Python, Kotlin, C/C++, Java / Scala",85000.0,0.0,,0.0,32.0,Full-time employee,Unlimited contract,English,1000,Product,no,,600.0
2020-11-24 23:40:13,35,Female,stuttgart,Management & Leadership,9.0,4.0,Other,jira,,60000.0,0.0,60000.0,0.0,30.0,Full-time employee,Unlimited contract,English,101-1000,Consulting,no,,
2020-11-24 23:42:24,37,Male,stuttgart,Software Development,9.0,5.0,Senior,qml,C/C++,60000.0,0.0,60000.0,0.0,30.0,Full-time employee,Unlimited contract,English,101-1000,Consulting,no,,
2020-11-24 23:44:21,40,Male,stuttgart,Software Development,14.0,14.0,Senior,,C/C++,95000.0,0.0,,0.0,0.0,Full-time employee,Unlimited contract,German,1000,Product,no,0.0,0.0
2020-11-24 23:59:07,33,Male,berlin,Management & Leadership,10.0,5.0,Other,,"PHP, Javascript / Typescript, Java / Scala, SQL, AWS, Docker",100000.0,0.0,84000.0,0.0,30.0,Full-time employee,Unlimited contract,English,1000,Product,no,32.0,0.0
2020-11-25 00:01:55,36,Male,munich,Operations & Support,15.0,6.0,Senior,,"Javascript / Typescript, Java / Scala, AWS, Docker",79300.0,11900.0,73000.0,6000.0,30.0,Full-time employee,Unlimited contract,German,1000,Product,no,0.0,
2020-11-25 00:01:59,31,Female,berlin,Management & Leadership,,1.0,Senior,,,60000.0,0.0,,0.0,20.0,Full-time employee,Unlimited contract,English,1000,Product,no,,
2020-11-25 00:09:51,27,Male,frankfurt,Software Development,5.0,3.0,Other,,"C/C++, SQL, VBA",48000.0,0.0,45000.0,0.0,28.0,Full-time employee,Unlimited contract,English,1-10,Consulting,no,,0.0
2020-11-25 00:41:34,28,Male,berlin,Software Development,6.0,2.0,Other,,"Javascript / Typescript, SQL, Go, Docker",60000.0,0.0,60000.0,0.0,26.0,Full-time employee,Unlimited contract,English,101-1000,E-commerce,no,40.0,0.0
2020-11-25 01:12:28,23,Male,warsaw,Software Development,4.0,0.0,Other,,"Javascript / Typescript, SQL, Docker",34000.0,0.0,,0.0,28.0,Full-time employee,Temporary contract,English,1-10,Product,no,,
2020-11-25 01:29:48,31,Female,berlin,Operations & Support,11.0,1.5,Other,,"Ruby, SQL",57000.0,0.0,55000.0,0.0,30.0,Full-time employee,Unlimited contract,English,101-1000,Startup,no,0.0,0.0
2020-11-25 05:58:16,34,Male,tallinn,Software Development,12.0,0.0,Other,,"Javascript / Typescript, SQL, Go, Docker",54000.0,0.0,,0.0,28.0,Full-time employee,Unlimited contract,English,101-1000,Product,no,0.0,
2020-11-25 06:05:32,34,Male,berlin,Software Development,10.0,2.0,Senior,,Python,60000.0,0.0,55000.0,0.0,28.0,Full-time employee,Unlimited contract,English,11-50,Product,no,,
2020-11-25 06:26:53,29,Male,tallinn,Software Development,7.0,,Senior,,Kotlin,65000.0,20000.0,65000.0,12000.0,28.0,Full-time employee,Unlimited contract,English,101-1000,Startup,no,32.0,
2020-11-25 07:05:35,38,Male,munich,Software Development,15.0,5.0,Senior,,"Javascript / Typescript, .NET, SQL, AWS, Kubernetes, Docker",80000.0,6000.0,78000.0,5000.0,30.0,Full-time employee,Unlimited contract,English,51-100,Corporation,no,,
2020-11-25 07:27:58,25,Female,berlin,Software Development,4.0,1.0,Other,,NodeJS,60000.0,0.0,,0.0,23.0,Full-time employee,Unlimited contract,English,11-50,Startup,yes,,
2020-11-25 07:38:11,28,Male,berlin,Software Development,6.0,1.0,Senior,,"Javascript / Typescript, Docker",66000.0,0.0,,0.0,24.0,Full-time employee,Unlimited contract,English,,,no,,
2020-11-25 07:46:34,23,Male,berlin,Software Development,3.0,3.0,Other,,AWS,60000.0,6000.0,52000.0,0.0,30.0,Full-time employee,Unlimited contract,English,1000,Product,no,,
2020-11-25 07:56:59,30,Male,munich,Software Development,10.0,4.0,Senior,,"Python, Javascript / Typescript, Azure",75000.0,5000.0,75000.0,7000.0,30.0,Full-time employee,Unlimited contract,English,1000,Product,no,,
2020-11-25 08:05:37,32,Male,berlin,Management & Leadership,10.0,5.0,Other,,"Javascript / Typescript, Ruby, Kubernetes, Docker",85000.0,0.0,78000.0,0.0,24.0,Full-time employee,Unlimited contract,English,101-1000,Product,no,,700.0
2020-11-25 08:08:50,28,Male,berlin,Software Development,2.0,2.0,Junior,,"Javascript / Typescript, Google Cloud",47000.0,0.0,46000.0,0.0,26.0,Full-time employee,Unlimited contract,German,1000,Publishing & Technology,no,,
2020-11-25 08:12:21,31,Male,berlin,Data & AI,4.0,4.0,Junior,,"Python, Java / Scala, AWS",62000.0,8000.0,50000.0,0.0,30.0,Full-time employee,Unlimited contract,German,1000,Product,no,0.0,0.0
2020-11-25 08:17:18,29,Male,berlin,Other Roles,6.0,2.0,Other,,,56000.0,0.0,54000.0,0.0,28.0,Full-time employee,Unlimited contract,English,11-50,Startup,no,15.0,
2020-11-25 08:35:46,40,Female,berlin,Software Development,,,Junior,,Ruby,50000.0,0.0,40000.0,5000.0,30.0,Full-time employee,Unlimited contract,English,51-100,Startup,no,,1200.0
2020-11-25 08:39:38,42,Male,berlin,Software Development,17.0,9.0,Senior,,"Ruby, AWS, Kubernetes, Docker",75000.0,8000.0,73000.0,3000.0,28.0,Full-time employee,Unlimited contract,English,101-1000,Startup,no,,
2020-11-25 08:43:21,40,Male,berlin,Management & Leadership,13.0,9.0,Other,,SQL,90000.0,10000.0,75000.0,0.0,30.0,Full-time employee,Unlimited contract,English,1000,Product,no,,300.0
2020-11-25 08:47:15,27,Male,berlin,Software Development,6.0,3.0,Other,,"C/C++, Kubernetes, Docker",82000.0,12000.0,94000.0,92000.0,30.0,Full-time employee,Unlimited contract,English,1000,Product,no,,1300.0
2020-11-25 08:47:37,29,Male,munich,Software Development,8.0,6.0,Other,,"Javascript / Typescript, SQL",75000.0,0.0,66000.0,0.0,30.0,Full-time employee,Unlimited contract,English,1000,Product,no,0.0,0.0
2020-11-25 08:47:37,37,Male,malta,Software Development,18.0,,Other,,"Google Cloud, Kubernetes, Docker, Shell",156000.0,0.0,156000.0,0.0,0.0,Self-employed (freelancer),Unlimited contract,English,11-50,Startup,no,,
